# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Wed Oct 22 22:48:35 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: SDSS <i>ugriz</i>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.0152 0.01508 7.11000 15.6420373917 2.6294265473   14.618  4.847  3.7390  0.664    3  0.000  0.400    87.10    51.01    34.98    25.11    20.88  3 -1.33e-06      0.00 6.629e-01 3.219e-01 1.652e-03 3.029e-03 5.510e-03 -1.000 1.529e-02 -7.348 -4.925 -6.882 -7.507 -7.654 -7.709
0.0152 0.01508 7.11000 15.6454610825 2.6294278306   14.615  4.846  3.7253  0.610    3  0.000  0.400    99.26    56.24    38.39    27.60    22.95  3 -1.28e-06      0.00 6.628e-01 3.219e-01 1.652e-03 3.030e-03 5.509e-03 -1.000 1.529e-02 -7.345 -4.706 -6.778 -7.481 -7.655 -7.726
0.0152 0.01508 7.11000 15.6470899582 2.6294284410   14.613  4.845  3.7174  0.579    3  0.000  0.400   106.84    59.42    40.46    29.11    24.21  3 -1.25e-06      0.00 6.628e-01 3.219e-01 1.652e-03 3.030e-03 5.509e-03 -1.000 1.529e-02 -7.342 -4.566 -6.714 -7.462 -7.652 -7.733
0.0152 0.01508 7.11000 15.6486663818 2.6294290315   14.612  4.843  3.7094  0.549    3  0.000  0.400   114.92    62.74    42.62    30.69    25.53  3 -1.22e-06      0.00 6.628e-01 3.219e-01 1.652e-03 3.030e-03 5.509e-03 -1.000 1.529e-02 -7.338 -4.415 -6.645 -7.438 -7.644 -7.736
0.0152 0.01508 7.11000 15.6501893997 2.6294296019   14.611  4.840  3.7023  0.524    3  0.000  0.400   122.25    65.70    44.54    32.09    26.70  3 -1.18e-06      0.00 6.628e-01 3.219e-01 1.652e-03 3.030e-03 5.509e-03 -1.000 1.529e-02 -7.331 -4.271 -6.580 -7.413 -7.632 -7.734
0.0152 0.01508 7.11000 15.6516618729 2.6294301533   14.610  4.837  3.6957  0.500    3  0.000  0.400   129.39    68.54    46.38    33.44    27.82  3 -1.15e-06      0.00 6.628e-01 3.219e-01 1.652e-03 3.030e-03 5.509e-03 -1.000 1.529e-02 -7.323 -4.128 -6.517 -7.386 -7.617 -7.729
0.0152 0.01508 7.11000 15.6530847549 2.6294306860   14.609  4.834  3.6888  0.475    3  0.000  0.400   137.49    71.72    48.43    34.94    29.07  3 -1.11e-06      0.00 6.628e-01 3.219e-01 1.652e-03 3.030e-03 5.509e-03 -1.000 1.529e-02 -7.316 -3.961 -6.447 -7.358 -7.602 -7.725
0.0152 0.01508 7.11000 15.6544599533 2.6294312007   14.608  4.833  3.6813  0.447    3  0.000  0.400   147.21    75.47    50.85    36.71    30.55  3 -1.08e-06      0.00 6.628e-01 3.219e-01 1.652e-03 3.031e-03 5.509e-03 -1.000 1.529e-02 -7.312 -3.785 -6.374 -7.333 -7.588 -7.722
0.0152 0.01508 7.11000 15.6557903290 2.6294316985   14.608  4.835  3.6733  0.413    3  0.000  0.400   159.91    80.28    53.93    38.98    32.44  3 -1.06e-06      0.00 6.628e-01 3.219e-01 1.652e-03 3.031e-03 5.508e-03 -1.000 1.529e-02 -7.317 -3.590 -6.299 -7.316 -7.583 -7.728
0.0152 0.01508 7.11000 15.6570720673 2.6294321781   14.607  4.835  3.6650  0.379    3  0.000  0.400   173.52    85.33    57.17    41.35    34.42  3 -1.05e-06      0.00 6.628e-01 3.220e-01 1.652e-03 3.031e-03 5.508e-03 -1.000 1.529e-02 -7.318 -3.359 -6.210 -7.289 -7.571 -7.727
0.0152 0.01508 7.11000 15.6583108902 2.6294326415   14.606  4.835  3.6557  0.343    3  0.000  0.400   189.58    91.15    60.89    44.09    36.70  3 -1.03e-06      0.00 6.628e-01 3.220e-01 1.651e-03 3.031e-03 5.508e-03 -1.000 1.529e-02 -7.317 -3.088 -6.103 -7.246 -7.549 -7.721
0.0152 0.01508 7.11000 15.6595067978 2.6294330888   14.606  4.834  3.6454  0.302    3  0.000  0.400   209.05    98.05    65.28    47.32    39.40  3    -1e-06      0.00 6.627e-01 3.220e-01 1.651e-03 3.031e-03 5.508e-03 -1.000 1.529e-02 -7.314 -2.760 -5.978 -7.185 -7.515 -7.710
0.0152 0.01508 7.11000 15.6600837708 2.6294333045   14.605  4.833  3.6399  0.281    3  0.000  0.400   220.10   101.90    67.73    49.12    40.90  3 -9.76e-07      0.00 6.627e-01 3.220e-01 1.651e-03 3.031e-03 5.508e-03 -1.000 1.529e-02 -7.313 -2.585 -5.909 -7.150 -7.496 -7.703
0.0152 0.01508 7.11000 15.6607675552 2.6294335602   14.605  4.832  3.6327  0.254    3  0.000  0.400   235.15   107.05    71.00    51.53    42.91  3 -9.47e-07      0.00 6.627e-01 3.220e-01 1.651e-03 3.031e-03 5.508e-03 -1.000 1.529e-02 -7.309 -2.349 -5.814 -7.099 -7.468 -7.692
0.0152 0.01508 7.11000 15.6614475250 2.6294338145   14.605  4.830  3.6250  0.224    3  0.000  0.400   252.37   112.85    74.66    54.23    45.17  3  -9.2e-07      0.00 6.627e-01 3.220e-01 1.651e-03 3.031e-03 5.508e-03 -1.000 1.529e-02 -7.305 -2.092 -5.705 -7.039 -7.435 -7.678
0.0152 0.01508 7.11000 15.6620435715 2.6294340373   14.605  4.828  3.6175  0.196    3  0.000  0.400   270.30   118.78    78.41    56.99    47.48  3 -9.01e-07      0.00 6.627e-01 3.220e-01 1.651e-03 3.031e-03 5.508e-03 -1.000 1.529e-02 -7.301 -1.843 -5.593 -6.975 -7.400 -7.662
0.0152 0.01508 7.11000 15.6627902985 2.6294343164   14.605  4.824  3.6074  0.160    3  0.000  0.400   289.22   126.88    83.50    60.76    50.62  3 -8.66e-07      0.00 6.627e-01 3.220e-01 1.651e-03 3.032e-03 5.508e-03 -1.000 1.529e-02 -7.291 -1.528 -5.432 -6.876 -7.347 -7.637
0.0152 0.01508 7.11000 15.6632308960 2.6294344811   14.605  4.821  3.6015  0.139    3  0.000  0.400   298.45   131.65    86.50    62.97    52.47  3 -8.45e-07      0.00 6.627e-01 3.220e-01 1.651e-03 3.032e-03 5.508e-03 -1.000 1.529e-02 -7.284 -1.352 -5.333 -6.811 -7.312 -7.620
0.0152 0.01508 7.11000 15.6637239456 2.6294346654   14.605  4.817  3.5957  0.120    3  0.000  0.400   307.19   136.19    89.35    65.07    54.23  3 -8.16e-07      0.00 6.627e-01 3.220e-01 1.651e-03 3.032e-03 5.508e-03 -1.000 1.529e-02 -7.272 -1.187 -5.224 -6.734 -7.270 -7.599
0.0152 0.01508 7.11000 15.6644649506 2.6294349423   14.604  4.808  3.5893  0.103    3  0.000  0.400   315.38   140.47    92.02    67.06    55.88  3 -7.63e-07      0.00 6.627e-01 3.220e-01 1.651e-03 3.032e-03 5.508e-03 -1.000 1.529e-02 -7.251 -1.009 -5.095 -6.637 -7.215 -7.567
0.0152 0.01508 7.11000 15.6655006409 2.6294353293   14.604  4.795  3.5836  0.094    3  0.000  0.400   319.95   142.86    93.52    68.16    56.81  3 -7.04e-07      0.00 6.627e-01 3.220e-01 1.651e-03 3.032e-03 5.508e-03 -1.000 1.529e-02 -7.218 -0.859 -4.958 -6.521 -7.146 -7.524
0.0152 0.01508 7.11000 15.6669492722 2.6294358705   14.604  4.777  3.5785  0.092    3  0.000  0.400   321.03   143.43    93.88    68.42    57.03  3 -6.38e-07      0.00 6.627e-01 3.220e-01 1.651e-03 3.032e-03 5.507e-03 -1.000 1.529e-02 -7.172 -0.717 -4.816 -6.393 -7.067 -7.469
0.0152 0.01508 7.11000 15.6684713364 2.6294364391   14.604  4.774  3.5728  0.072    3  0.000  0.400   330.97   148.66    97.14    70.85    59.05  4  -5.9e-07      0.00 6.627e-01 3.220e-01 1.651e-03 3.032e-03 5.507e-03 -1.000 1.529e-02 -7.164 -0.602 -4.688 -6.273 -7.018 -7.452
0.0152 0.01508 7.11000 15.6695566177 2.6294368444   14.605  4.790  3.5694  0.042    3  0.000  0.400   346.60   156.94   102.30    74.67    62.25  3  -6.2e-07      0.00 6.627e-01 3.220e-01 1.651e-03 3.032e-03 5.507e-03 -1.000 1.529e-02 -7.205 -0.564 -4.650 -6.242 -7.032 -7.486
0.0152 0.01508 7.11000 15.6715021133 2.6294375707   14.605  4.809  3.5665  0.012    3  0.000  0.400   363.19   165.80   107.82    78.75    65.66  3  -6.9e-07      0.00 6.627e-01 3.220e-01 1.651e-03 3.033e-03 5.507e-03 -1.000 1.529e-02 -7.252 -0.544 -4.620 -6.213 -7.053 -7.528
0.0152 0.01508 7.11000 15.6766309738 2.6294394847   14.604  4.823  3.5645 -0.011    3  0.000  0.400   375.80   172.59   112.03    81.88    68.27  0 -7.59e-07      0.00 6.626e-01 3.221e-01 1.650e-03 3.033e-03 5.507e-03 -1.000 1.529e-02 -7.287 -0.533 -4.601 -6.195 -7.070 -7.559
0.0152 0.01508 7.11000 15.6913251877 2.6294449602   14.602  4.859  3.5592 -0.068    3  0.000  0.398   410.32   191.36   123.64    90.50    75.48  0  -8.9e-07      0.00 6.626e-01 3.222e-01 1.644e-03 3.039e-03 5.505e-03 -1.000 1.529e-02 -7.377 -0.502 -4.542 -6.135 -7.110 -7.638
0.0152 0.01508 7.11000 15.6930017471 2.6294455842   14.602  4.869  3.5578 -0.084    3  0.000  0.397   420.40   196.90   127.05    93.04    77.60  0 -9.32e-07      0.00 6.626e-01 3.222e-01 1.641e-03 3.042e-03 5.505e-03 -1.000 1.529e-02 -7.402 -0.496 -4.521 -6.111 -7.119 -7.660
0.0152 0.01508 7.11000 15.6970653534 2.6294470960   14.600  4.916  3.5516 -0.155    3  0.000  0.389   469.57   224.22   143.84   105.54    88.05  0 -1.16e-06      0.00 6.625e-01 3.222e-01 1.608e-03 3.079e-03 5.504e-03 -1.000 1.528e-02 -7.520 -0.474 -4.436 -6.013 -7.166 -7.761
0.0152 0.01508 7.11000 15.6985187531 2.6294476365   14.600  4.934  3.5493 -0.183    3  0.000  0.386   489.85   235.65   150.83   110.75    92.41  0 -1.26e-06      0.00 6.625e-01 3.222e-01 1.594e-03 3.097e-03 5.504e-03 -1.000 1.528e-02 -7.566 -0.469 -4.402 -5.972 -7.183 -7.799
0.0152 0.01508 7.11000 15.7000856400 2.6294482191   14.598  4.957  3.5465 -0.217    3  0.000  0.382   515.92   250.45   159.86   117.49    98.05  0 -1.41e-06      0.00 6.625e-01 3.222e-01 1.577e-03 3.118e-03 5.502e-03 -1.000 1.529e-02 -7.623 -0.465 -4.348 -5.908 -7.198 -7.843
0.0152 0.01508 7.11000 15.7021532059 2.6294489876   14.596  4.992  3.5423 -0.268    3  0.000  0.378   558.29   274.79   174.67   128.54   107.30  0 -1.65e-06      0.00 6.624e-01 3.223e-01 1.558e-03 3.147e-03 5.496e-03 -1.000 1.531e-02 -7.709 -0.459 -4.267 -5.811 -7.222 -7.911
0.0152 0.01508 7.11000 15.7047262192 2.6294499436   14.593  5.038  3.5369 -0.336    3  0.000  0.376   620.34   311.02   196.60   144.95   121.03  0 -2.09e-06      0.00 6.623e-01 3.224e-01 1.547e-03 3.172e-03 5.482e-03 -1.000 1.531e-02 -7.825 -0.454 -4.137 -5.661 -7.243 -7.995
0.0152 0.01508 7.11000 15.7080650330 2.6294511837   14.588  5.084  3.5314 -0.404    3  0.000  0.376   688.66   351.65   221.05   163.28   136.38  0 -2.61e-06      0.00 6.619e-01 3.227e-01 1.541e-03 3.196e-03 5.465e-03 -1.000 1.534e-02 -7.940 -0.449 -3.984 -5.489 -7.252 -8.070
0.0152 0.01508 7.11000 15.7111310959 2.6294523219   14.589  5.118  3.5274 -0.455    3  0.000  0.376   743.96   385.06   241.07   178.30   148.96  0 -3.05e-06      0.00 6.616e-01 3.231e-01 1.536e-03 3.214e-03 5.450e-03 -1.000 1.533e-02 -8.025 -0.444 -3.838 -5.341 -7.239 -8.112
#isochrone terminated
